@relation data
@attribute OpSet1 numeric
@attribute OpSet2 numeric
@attribute OpSet3 numeric
@attribute SensorMeasure1 numeric
@attribute SensorMeasure2 numeric
@attribute SensorMeasure3 numeric
@attribute SensorMeasure4 numeric
@attribute SensorMeasure5 numeric
@attribute SensorMeasure6 numeric
@attribute SensorMeasure7 numeric
@attribute SensorMeasure8 numeric
@attribute SensorMeasure9 numeric
@attribute SensorMeasure10 numeric
@attribute SensorMeasure11 numeric
@attribute SensorMeasure12 numeric
@attribute SensorMeasure13 numeric
@attribute SensorMeasure14 numeric
@attribute SensorMeasure15 numeric
@attribute SensorMeasure16 numeric
@attribute SensorMeasure17 numeric
@attribute SensorMeasure18 numeric
@attribute SensorMeasure19 numeric
@attribute SensorMeasure20 numeric
@attribute SensorMeasure21 numeric
@attribute survival_time numeric
@attribute survival_status numeric
@data
35.0047,0.84,100,449.44,555.15,1364.98,1128.13,5.48,8,195.08,2222.79,8341.7,1.02,41.81,183.36,2387.81,8059.23,9.3084,0.02,334,2223,100,14.61,8.8408,106,1
10.002,0.25,100,489.05,604.87,1495.55,1308.23,10.52,15.49,394.9,2318.91,8780.02,1.26,45.08,371.96,2388.05,8129.66,8.6475,0.03,368,2319,100,28.74,17.1359,192,1
42.0021,0.8407,100,445,549.6,1359.45,1125.19,3.91,5.72,139.04,2212.03,8326.46,1.02,42.02,130.89,2388.13,8089.23,9.3725,0.02,329,2212,100,10.52,6.418,114,1
35.0001,0.8407,100,449.44,554.91,1364.49,1116.75,5.48,7.99,194.46,2222.9,8345.54,1.02,41.54,182.81,2387.94,8061.95,9.2845,0.02,332,2223,100,14.77,8.9539,73,1
34.9995,0.84,100,449.44,555.11,1354.37,1121.06,5.48,8,194.81,2222.9,8338.83,1.02,41.62,183.53,2388.03,8073.68,9.2405,0.02,333,2223,100,14.8,8.9559,236,0
19.9987,0.7,100,491.19,606.73,1484.82,1235.97,9.35,13.6,333.91,2323.73,8714.12,1.07,44.01,313.57,2387.88,8064.3,9.1794,0.02,364,2324,100,24.47,14.7368,236,0
0.0009,0.0015,100,518.67,642.74,1582.32,1410.57,14.62,21.61,553.61,2388.12,9050.17,1.3,47.45,521.58,2388.15,8131.75,8.4056,0.03,391,2388,100,39,23.323,55,1
25.005,0.6217,60,462.54,536.52,1261.87,1038.13,7.05,9.02,176.38,1915.37,8013.15,0.94,36.36,164.87,2028.32,7875.05,10.8292,0.02,306,1915,84.93,14.29,8.6206,236,0
42.0018,0.8414,100,445,549.17,1338.59,1110.28,3.91,5.7,138.96,2212,8316.3,1.02,41.76,130.49,2388.08,8078.55,9.3286,0.02,330,2212,100,10.58,6.3962,236,0
20.0052,0.7,100,491.19,606.82,1481.03,1237.44,9.35,13.64,335.98,2323.96,8712.95,1.08,44.11,315.72,2388.06,8071.26,9.1588,0.02,364,2324,100,24.56,14.7807,87,1
42.0014,0.84,100,445,549.6,1351.28,1120.9,3.91,5.72,138.96,2212.01,8320.96,1.02,41.8,130.74,2388.18,8094.77,9.367,0.02,329,2212,100,10.57,6.3079,159,1
42.0079,0.8408,100,445,549.74,1350.5,1118.31,3.91,5.71,139.82,2211.87,8315.29,1.02,41.82,131.11,2387.91,8083.68,9.334,0.02,330,2212,100,10.63,6.3651,18,1
41.9997,0.84,100,445,548.97,1344.01,1118.32,3.91,5.7,138.47,2212,8316.81,1.02,41.7,130.97,2388.08,8083.28,9.3428,0.02,329,2212,100,10.65,6.4383,68,1
42.0077,0.8415,100,445,549.32,1348.25,1124.71,3.91,5.71,139.12,2211.96,8319.78,1.02,41.83,130.7,2388.06,8081.7,9.2973,0.02,328,2212,100,10.77,6.3298,236,0
25.0077,0.6213,60,462.54,536.52,1258.52,1046.36,7.05,9.03,175.8,1915.41,8015.02,0.94,36.67,164.68,2028.27,7876.6,10.856,0.02,308,1915,84.93,14.09,8.5466,33,1
10.0047,0.25,100,489.05,605.07,1492.11,1309.79,10.52,15.49,394.25,2318.94,8785.27,1.26,45.46,371.6,2388.14,8125.8,8.6391,0.03,369,2319,100,28.43,17.1197,101,1
19.9989,0.7,100,491.19,606.88,1479.66,1240.68,9.35,13.61,334.36,2323.86,8715.98,1.07,44.05,314.61,2387.91,8065.54,9.1748,0.02,362,2324,100,24.55,14.7644,83,1
0.0003,0,100,518.67,641.62,1594.67,1401.63,14.62,21.61,554.36,2388.01,9066.89,1.3,47.15,522.18,2387.97,8144.24,8.4076,0.03,395,2388,100,39.12,23.4336,115,1
20.007,0.7006,100,491.19,606.66,1475.55,1234.35,9.35,13.65,335.75,2323.89,8727.64,1.08,43.93,315.47,2388.09,8069.23,9.1933,0.02,363,2324,100,24.59,14.6666,125,1
41.9984,0.8409,100,445,549.32,1345.44,1112.61,3.91,5.71,137.75,2211.91,8317.71,1.02,41.87,130.26,2387.97,8075.32,9.3469,0.02,329,2212,100,10.45,6.3598,236,0
0.0018,0,100,518.67,643.18,1597.84,1409.06,14.62,21.61,553.46,2388.07,9057.07,1.3,47.44,521.54,2388.12,8131.41,8.4353,0.03,393,2388,100,38.76,23.3742,201,1
25.0072,0.62,60,462.54,536.81,1259.22,1042.41,7.05,9.02,176.56,1915.41,8008.72,0.94,36.56,165.83,2028.34,7876.54,10.8203,0.02,305,1915,84.93,14.22,8.6905,236,0
19.998,0.7,100,491.19,607.33,1474.62,1246.85,9.35,13.65,336.32,2323.96,8725.56,1.08,44.29,315.97,2388.07,8067.81,9.1628,0.02,364,2324,100,24.44,14.8024,194,1
0.0019,0.0014,100,518.67,642.05,1590.96,1392.81,14.62,21.61,554.2,2387.98,9061.26,1.3,47.32,522.34,2388.06,8150.84,8.4021,0.03,392,2388,100,39.04,23.4027,129,1
42.0039,0.8407,100,445,549.74,1355.8,1129.8,3.91,5.72,138.48,2211.92,8317.42,1.02,42.3,130.39,2387.98,8090.27,9.398,0.02,332,2212,100,10.43,6.3281,121,1
34.9995,0.8404,100,449.44,555.41,1367.11,1121.04,5.48,8,194.79,2222.86,8342.14,1.02,41.79,183.57,2388,8064.1,9.2713,0.02,333,2223,100,15.02,8.9018,160,1
20.0067,0.7,100,491.19,607.25,1482.78,1251.05,9.35,13.65,333.9,2323.93,8712.79,1.07,44.3,315.56,2388.1,8057.87,9.2269,0.02,366,2324,100,24.57,14.6769,27,1
20.0004,0.7,100,491.19,606.83,1470.68,1240.76,9.35,13.62,333.41,2323.74,8710.52,1.07,44.11,313.62,2387.79,8052.87,9.2276,0.02,363,2324,100,24.58,14.6791,137,1
25.0008,0.62,60,462.54,537.15,1260,1048.57,7.05,9.02,175.58,1915.24,8006.19,0.94,36.81,164.67,2028.1,7870.25,10.8945,0.02,308,1915,84.93,14.19,8.5236,170,1
10.0015,0.25,100,489.05,604.89,1501.07,1308.83,10.52,15.49,394.69,2318.96,8761.43,1.26,45.41,371.68,2388.12,8117.83,8.6514,0.03,369,2319,100,28.37,17.1189,159,1
0.0028,0,100,518.67,642.1,1586.57,1388.3,14.62,21.6,554.64,2388.01,9053.52,1.3,46.96,522.81,2387.99,8136.65,8.3677,0.03,390,2388,100,39.14,23.4068,121,1
25.0021,0.62,60,462.54,536.55,1255.2,1036.94,7.05,9,174.96,1915.15,8001.09,0.94,36.15,163.31,2028.09,7863.5,10.8907,0.02,306,1915,84.93,14.19,8.5445,236,0
35.0053,0.841,100,449.44,555.05,1370.08,1131.16,5.48,8,194.59,2223,8355.46,1.02,41.78,182.75,2388.1,8068.86,9.3269,0.02,334,2223,100,14.89,8.8911,98,1
25.0076,0.6217,60,462.54,536.58,1253.69,1045.08,7.05,9.02,175.49,1915.49,8008.83,0.94,36.62,164.71,2028.31,7879.91,10.8711,0.02,306,1915,84.93,14.19,8.6274,121,1
25.0006,0.62,60,462.54,536.74,1258.88,1040.53,7.05,9.03,175.71,1915.43,8015.4,0.94,36.43,164.8,2028.35,7882.75,10.8815,0.02,308,1915,84.93,14.31,8.5318,28,1
42.0054,0.8415,100,445,549.71,1349.7,1113.54,3.91,5.7,137.95,2211.91,8307.21,1.02,41.73,130.21,2388.01,8079.03,9.3507,0.02,328,2212,100,10.63,6.4668,177,1
0.0017,0,100,518.67,642.21,1591.71,1401.02,14.62,21.61,554.43,2388.04,9043.85,1.3,47.23,522.35,2388.08,8131.94,8.4366,0.03,392,2388,100,38.98,23.3372,62,1
0.002,0,100,518.67,641.96,1584.02,1396.54,14.62,21.61,554.76,2388.02,9056.02,1.3,47.17,522.27,2388.04,8143.55,8.3906,0.03,391,2388,100,39.13,23.4873,98,1
0.0006,0,100,518.67,642.34,1585.66,1402.39,14.62,21.61,553.3,2388.1,9038.27,1.3,47.45,521.82,2388.12,8126.08,8.417,0.03,393,2388,100,38.84,23.387,73,1
35.005,0.84,100,449.44,555.05,1364.59,1113.22,5.48,8,194.87,2223.09,8359.47,1.02,41.68,183.34,2388.22,8083.44,9.279,0.02,334,2223,100,14.81,8.8345,33,1
25.0071,0.62,60,462.54,536.67,1265.75,1036.42,7.05,9.03,175.9,1915.42,8008.7,0.94,36.24,164.7,2028.24,7878.31,10.8658,0.02,305,1915,84.93,14.39,8.536,47,1
41.999,0.8414,100,445,549.25,1340.73,1117.49,3.91,5.69,138.24,2212,8321.95,1.02,41.75,130.47,2388.09,8079.33,9.3394,0.02,330,2212,100,10.69,6.4745,236,0
25.0032,0.62,60,462.54,536.49,1258.27,1039.71,7.05,9.02,175.68,1915.32,8013.49,0.94,36.58,164.36,2028.19,7870.25,10.8787,0.02,308,1915,84.93,14.31,8.6121,131,1
10.0026,0.25,100,489.05,604.55,1502.92,1305.61,10.52,15.49,394.26,2319,8767.15,1.26,45.66,371.64,2388.12,8125.45,8.6246,0.03,371,2319,100,28.65,17.1275,150,1
19.9989,0.7,100,491.19,606.27,1482.16,1239.52,9.35,13.65,335.16,2323.9,8723.24,1.08,44.19,315.03,2388.06,8060.89,9.1754,0.02,363,2324,100,24.73,14.7092,134,1
42.008,0.84,100,445,549.95,1352.3,1121.8,3.91,5.71,138.9,2211.82,8320.11,1.02,42.22,130.44,2387.92,8085.62,9.3429,0.02,332,2212,100,10.69,6.3762,115,1
35.0021,0.8415,100,449.44,555.45,1361.45,1119.97,5.48,8,194.91,2223.06,8357.19,1.02,41.77,183.65,2388.17,8075,9.2902,0.02,333,2223,100,14.93,9.0351,184,1
0.0017,0.0004,100,518.67,641.5,1588.22,1394.26,14.62,21.6,554.26,2387.98,9071.89,1.3,47.07,522.61,2388,8153.7,8.3921,0.03,393,2388,100,38.97,23.3937,145,1
42.0072,0.84,100,445,549.5,1340.07,1110.07,3.91,5.7,138.07,2211.85,8303.09,1.01,41.66,130.48,2387.96,8074.21,9.3429,0.02,331,2212,100,10.6,6.2824,236,0
42.0015,0.84,100,445,548.88,1347.47,1113.63,3.91,5.71,139.02,2211.96,8317.84,1.02,41.94,131.26,2388.01,8092.49,9.3228,0.02,328,2212,100,10.67,6.4568,236,0
20.006,0.7,100,491.19,607.23,1477.99,1239.49,9.35,13.63,334.71,2323.82,8730.04,1.08,44.09,315.24,2388,8066.94,9.1577,0.02,365,2324,100,24.46,14.6849,236,0
10.0029,0.2501,100,489.05,604.5,1499.27,1306.48,10.52,15.49,394.55,2319,8778.01,1.26,45.58,371.31,2388.16,8134.62,8.6725,0.03,369,2319,100,28.66,17.0005,198,1
24.998,0.6212,60,462.54,536.83,1252.18,1044.13,7.05,9.03,175.55,1915.35,8008.11,0.94,36.48,164.59,2028.17,7875.27,10.8351,0.02,305,1915,84.93,14.41,8.6639,97,1
0.0002,0,100,518.67,642.25,1586.43,1415.29,14.62,21.61,553.02,2388.13,9032.64,1.3,47.7,520.84,2388.12,8118.7,8.4624,0.03,393,2388,100,38.73,23.3364,124,1
42.0003,0.84,100,445,549.25,1352.24,1126.31,3.91,5.72,139.53,2211.83,8315.51,1.02,42.12,129.91,2387.94,8081.55,9.364,0.02,331,2212,100,10.48,6.3614,153,1
42.0005,0.84,100,445,549.21,1347.12,1115.37,3.91,5.72,139.37,2211.93,8323.49,1.02,41.81,130.56,2387.97,8084.42,9.3295,0.02,331,2212,100,10.58,6.3535,202,1
10.0064,0.25,100,489.05,604.65,1503.75,1303.1,10.52,15.49,394.09,2318.9,8787,1.26,45.23,371.7,2388.08,8132.61,8.6871,0.03,367,2319,100,28.58,17.1997,46,1
0.0015,0,100,518.67,641.77,1588.35,1407.49,14.62,21.61,554.17,2388.02,9066.34,1.3,47.29,522.4,2387.98,8144.26,8.4118,0.03,391,2388,100,39.12,23.2799,120,1
24.9991,0.62,60,462.54,537.08,1260.24,1046.45,7.05,9.03,175.43,1915.41,8010.28,0.94,36.85,164.22,2028.18,7872.64,10.8808,0.02,306,1915,84.93,14.27,8.7487,156,1
41.999,0.841,100,445,549.48,1349.96,1118.46,3.91,5.71,139.4,2211.94,8328.01,1.02,41.76,131.48,2388.13,8087,9.2748,0.02,331,2212,100,10.72,6.493,106,1
42.0066,0.8417,100,445,549.28,1344.45,1115.06,3.91,5.7,138.69,2211.91,8305.46,1.02,41.71,129.75,2388.07,8079.51,9.3518,0.02,329,2212,100,10.41,6.4247,199,1
19.9999,0.7002,100,491.19,606.79,1476.75,1243.06,9.35,13.63,334.99,2323.86,8725.92,1.08,43.95,315.27,2387.97,8055.16,9.1504,0.02,363,2324,100,24.47,14.8867,70,1
42.0035,0.8418,100,445,549.39,1350.69,1120.74,3.91,5.71,138.51,2212.04,8328.34,1.02,41.92,131.4,2388.09,8098.2,9.3041,0.02,330,2212,100,10.74,6.4468,202,1
20.0026,0.7,100,491.19,607.28,1480.53,1239.56,9.35,13.62,334.48,2323.85,8715.39,1.08,43.97,314.81,2388.01,8061.92,9.1847,0.02,363,2324,100,24.54,14.8093,236,0
41.9988,0.8404,100,445,549.27,1348.36,1118.03,3.91,5.7,138.33,2211.96,8316.17,1.02,41.83,130.74,2388.05,8078.64,9.3127,0.02,330,2212,100,10.46,6.3156,213,1
42.0047,0.8406,100,445,548.67,1345.6,1111.21,3.91,5.7,138.26,2211.91,8308.32,1.02,41.58,130.6,2388,8072.75,9.3652,0.02,328,2212,100,10.5,6.413,185,1
10.0053,0.2512,100,489.05,604.61,1498.76,1293.57,10.52,15.49,394.91,2318.8,8787.34,1.26,44.89,372.2,2387.98,8141.22,8.5973,0.03,367,2319,100,28.75,17.1906,69,1
24.9999,0.6209,60,462.54,536.5,1255.74,1043.23,7.05,9.03,175.84,1915.48,8011.3,0.94,36.51,165.4,2028.32,7878.3,10.7924,0.02,307,1915,84.93,14.35,8.5329,195,1
0.002,0,100,518.67,641.97,1590.78,1403.93,14.62,21.61,554.59,2388.07,9066.79,1.3,47.3,521.66,2388.01,8137.66,8.401,0.03,394,2388,100,38.88,23.3096,114,1
25.0045,0.6214,60,462.54,536.49,1257.14,1048.31,7.05,9.02,175.22,1915.16,8005.25,0.94,36.89,164.02,2028.1,7869.75,10.9004,0.02,308,1915,84.93,14.27,8.5236,176,1
41.9986,0.8408,100,445,549.36,1348.42,1131.58,3.91,5.71,138.59,2211.81,8317.24,1.02,42.01,130.72,2387.8,8076.51,9.3616,0.02,331,2212,100,10.45,6.3805,114,1
41.9993,0.8417,100,445,549.55,1351.19,1113.15,3.91,5.7,138.99,2211.88,8318.2,1.02,41.67,131.31,2388.03,8085.86,9.3155,0.02,328,2212,100,10.69,6.3626,138,1
42.0046,0.8413,100,445,548.96,1352.51,1124.87,3.91,5.71,138.85,2211.9,8314.97,1.02,41.94,130.62,2388.02,8085.84,9.3643,0.02,331,2212,100,10.66,6.3971,221,1
0.0008,0.0009,100,518.67,641.64,1578.16,1387.46,14.62,21.57,550.92,2387.94,9036.61,1.29,46.71,518.98,2387.95,8124.41,8.3903,0.03,391,2388,100,39.01,23.2348,86,1
20.0045,0.7,100,491.19,607.96,1480.62,1251.17,9.35,13.65,334.87,2323.96,8721.62,1.08,44.37,315.01,2388.1,8054.83,9.2182,0.02,366,2324,100,24.32,14.6118,18,1
0.003,0.0012,100,518.67,642.93,1593.79,1417.99,14.62,21.61,553.44,2388.14,9046.59,1.3,47.6,521.38,2388.13,8131.57,8.4354,0.03,392,2388,100,38.75,23.2964,94,1
19.9992,0.7,100,491.19,607,1473.83,1245.51,9.35,13.63,335.17,2323.88,8716.17,1.08,44.16,315.23,2388.08,8071.73,9.1593,0.02,363,2324,100,24.6,14.6891,236,0
25.0075,0.62,60,462.54,535.95,1258.65,1053.31,7.05,9.02,176.18,1915.39,8015.4,0.94,36.4,165.83,2028.3,7875.53,10.835,0.02,306,1915,84.93,14.44,8.5548,178,1
10.0052,0.25,100,489.05,605.09,1503.78,1305.79,10.52,15.49,394.1,2318.86,8773.21,1.26,45.46,372.18,2388.09,8122.87,8.6607,0.03,369,2319,100,28.57,17.1422,179,1
42.0038,0.84,100,445,549.31,1351.77,1117.5,3.91,5.72,137.99,2211.6,8310.6,1.02,42.14,130.35,2387.68,8073.67,9.3911,0.02,330,2212,100,10.63,6.3827,170,1
0.0008,0.0017,100,518.67,641.97,1578.87,1402.74,14.62,21.61,554.15,2388.08,9046.11,1.3,47.38,522.23,2388.03,8136.08,8.4166,0.03,392,2388,100,38.87,23.4164,134,1
25.0068,0.6206,60,462.54,536.78,1255.19,1043.61,7.05,9,174.14,1915.21,7997.2,0.93,36.34,163.54,2028.02,7867.07,10.8906,0.02,304,1915,84.93,14.23,8.5108,205,1
42.0033,0.84,100,445,549.41,1346.03,1115.34,3.91,5.7,138.01,2211.9,8312.3,1.02,41.66,130.46,2388,8080.55,9.3566,0.02,328,2212,100,10.68,6.3127,236,0
0.0029,0,100,518.67,642.15,1580.78,1398,14.62,21.57,550.13,2387.2,9029.11,1.3,47.21,518.1,2387.24,8117.6,8.408,0.03,390,2388,100,38.69,23.306,236,0
19.9985,0.7,100,491.19,607.15,1487.35,1261.59,9.35,13.66,334.01,2323.92,8727.79,1.08,44.34,314.96,2388.07,8063.09,9.2498,0.02,365,2324,100,24.51,14.7139,101,1
20.0003,0.702,100,491.19,607.47,1483.49,1243.75,9.35,13.66,335.59,2323.92,8728.87,1.08,44.03,315.61,2388.08,8067.98,9.166,0.02,364,2324,100,24.45,14.7784,71,1
42.0072,0.8408,100,445,549.83,1344.4,1115.9,3.91,5.71,139.02,2211.86,8313.02,1.02,41.76,130.99,2387.88,8082.82,9.384,0.02,330,2212,100,10.58,6.4484,236,0
0.0024,0.0016,100,518.67,642.22,1590.56,1410.4,14.62,21.61,553.71,2388.12,9043.39,1.3,47.38,521.79,2388.14,8128.45,8.4505,0.03,394,2388,100,38.88,23.2838,140,1
41.9987,0.8416,100,445,549.41,1357.18,1120.7,3.91,5.72,138.9,2211.97,8323.67,1.02,42.28,130.83,2387.95,8082.95,9.3562,0.02,331,2212,100,10.58,6.332,62,1
20.0054,0.7,100,491.19,607.54,1483.17,1257.1,9.35,13.65,334.13,2324,8718.69,1.08,44.55,314.7,2388.1,8056.85,9.2106,0.02,364,2324,100,24.51,14.6622,109,1
10.0031,0.25,100,489.05,604.59,1500.54,1300.32,10.52,15.49,396.56,2318.94,8790.67,1.26,45.15,373.98,2388.11,8134.93,8.5918,0.03,369,2319,100,28.78,17.2817,64,1
35.0066,0.84,100,449.44,554.93,1358.66,1121.46,5.48,7.98,193.72,2222.88,8340.61,1.02,41.63,182.83,2387.98,8071.24,9.3087,0.02,332,2223,100,14.93,8.9893,175,1
34.9983,0.8417,100,449.44,555.12,1357.34,1114.86,5.48,7.98,193.61,2222.8,8340.37,1.02,41.49,182.61,2387.89,8059.57,9.3177,0.02,332,2223,100,14.95,8.9232,177,1
0.0011,0.0001,100,518.67,642.32,1586.01,1393.29,14.62,21.57,553.3,2387.93,9053.34,1.3,46.96,521.14,2387.98,8124.94,8.3578,0.03,391,2388,100,39.03,23.5113,236,0
10.0008,0.2516,100,489.05,604.26,1503.19,1308.3,10.52,15.49,394.21,2318.89,8780.52,1.26,45.3,371.54,2388.08,8130.71,8.6418,0.03,371,2319,100,28.5,17.1322,151,1
10.0018,0.25,100,489.05,605.08,1504.04,1309.05,10.52,15.49,395.18,2318.9,8784.81,1.26,45.1,372.01,2388.09,8134.02,8.6358,0.03,368,2319,100,28.67,17.2345,38,1
25.0047,0.6214,60,462.54,536.4,1261.61,1045.86,7.05,9.03,175.58,1915.27,8012.45,0.94,36.8,164.06,2028.22,7871.9,10.8931,0.02,305,1915,84.93,14.38,8.6084,58,1
0.0004,0,100,518.67,641.9,1582.04,1389.33,14.62,21.6,554.54,2388.02,9052.33,1.3,47.14,522.4,2387.98,8136.97,8.3865,0.03,391,2388,100,38.94,23.4817,61,1
10.002,0.2516,100,489.05,604.49,1497.01,1292.39,10.52,15.47,393.28,2318.69,8771.97,1.26,44.78,370.75,2387.85,8123.94,8.6368,0.03,367,2319,100,28.47,17.2456,125,1
0.0016,0,100,518.67,642.23,1584.21,1391.65,14.62,21.61,554.46,2388.01,9048.47,1.3,47.22,522.3,2388.02,8134.45,8.3738,0.03,391,2388,100,39.02,23.484,19,1
25.005,0.62,60,462.54,536.68,1256.27,1037.98,7.05,9.02,175.86,1915.28,8004.58,0.94,36.51,164.78,2028.19,7867.56,10.8605,0.02,306,1915,84.93,14.4,8.5301,156,1
42.0057,0.84,100,445,549.25,1348.43,1114.92,3.91,5.7,138.7,2211.97,8317.06,1.02,41.66,131.37,2388.03,8088.99,9.3001,0.02,328,2212,100,10.71,6.2911,229,1
0.0007,0,100,518.67,641.94,1579.36,1407.72,14.62,21.57,550.48,2387.39,9033.92,1.3,47.14,518.7,2387.32,8121.77,8.4455,0.03,392,2388,100,38.76,23.2801,236,0
0.0007,0.0014,100,518.67,642.23,1596.52,1410.45,14.62,21.61,553.67,2388.07,9056.32,1.3,47.52,521.67,2388.1,8139.32,8.4172,0.03,392,2388,100,38.98,23.2897,110,1
0.0014,0.0002,100,518.67,642.31,1591.64,1403.16,14.62,21.61,553.99,2388.05,9046.77,1.3,47.63,522.18,2388.09,8131.6,8.4222,0.03,392,2388,100,38.86,23.3455,178,1
25.0027,0.62,60,462.54,536.72,1251.57,1036.09,7.05,9,174.92,1915.22,8005.95,0.94,36.29,163.8,2028.21,7867.9,10.8662,0.02,304,1915,84.93,14.2,8.5096,236,0
42.005,0.84,100,445,549.75,1348.32,1109.84,3.91,5.71,137.57,2211.93,8313.14,1.02,41.73,130.72,2387.94,8079.74,9.3307,0.02,330,2212,100,10.86,6.4769,175,1
35.0052,0.84,100,449.44,555.31,1361.03,1130.18,5.48,8,194.6,2222.94,8346.21,1.02,41.98,182.57,2388.01,8068.89,9.3129,0.02,334,2223,100,14.92,8.9193,220,1
35.0022,0.8412,100,449.44,555.07,1363.42,1121.57,5.48,8,194.15,2222.78,8340.53,1.02,41.73,183.07,2387.87,8060.96,9.3347,0.02,333,2223,100,14.84,8.9637,176,1
20.0058,0.7008,100,491.19,607.2,1486.15,1242.16,9.35,13.65,334.83,2323.99,8734.47,1.08,44.32,315.48,2388.11,8067.25,9.1549,0.02,363,2324,100,24.6,14.7874,27,1
0.0028,0.0019,100,518.67,641.93,1585.88,1396.84,14.62,21.6,556.65,2388.06,9060.08,1.3,46.92,523.58,2388.05,8142.65,8.3673,0.03,391,2388,100,39.21,23.5517,203,1
0.0016,0.0007,100,518.67,642.54,1583.51,1403.23,14.62,21.61,554.18,2388.07,9049.93,1.3,47.48,522.21,2388.09,8133.27,8.4154,0.03,391,2388,100,38.88,23.2793,41,1
42.0072,0.84,100,445,549.56,1352.29,1119.52,3.91,5.71,139.61,2212.09,8327.05,1.02,41.79,131.73,2388.18,8090.76,9.3162,0.02,328,2212,100,10.59,6.4417,111,1
42.0058,0.8416,100,445,549.05,1344.03,1113.66,3.91,5.7,138.12,2211.86,8309.7,1.02,41.51,130.22,2387.98,8072.09,9.3631,0.02,330,2212,100,10.62,6.3507,198,1
25.0071,0.62,60,462.54,536.03,1253.32,1037.72,7.05,9.03,176.14,1915.48,8007.14,0.94,36.47,164.68,2028.35,7880.32,10.8573,0.02,305,1915,84.93,14.48,8.5546,183,1
20.0016,0.7,100,491.19,607.42,1479.61,1246.35,9.35,13.65,335.43,2323.93,8726.89,1.08,44.11,316.06,2388.08,8060.87,9.1755,0.02,364,2324,100,24.65,14.742,62,1
42.0011,0.84,100,445,549.07,1350.45,1113.25,3.91,5.72,138.74,2211.9,8309.14,1.02,41.86,130.77,2388,8082.96,9.327,0.02,330,2212,100,10.68,6.4865,28,1
10.0021,0.25,100,489.05,605.21,1495.27,1306.81,10.52,15.49,394.41,2318.98,8774.94,1.26,45.71,370.94,2388.17,8120.21,8.6603,0.03,369,2319,100,28.44,17.2081,93,1
42.0025,0.84,100,445,548.84,1351.8,1120.22,3.91,5.71,138.64,2211.82,8314.46,1.02,41.93,130.58,2387.95,8080.84,9.3828,0.02,329,2212,100,10.95,6.4505,236,0
